src_ip,dst_ip,src_port,dst_port,protocol,packet_length
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,81
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.24,172.17.103.255,137.0,137.0,17,114
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.24,172.17.103.255,137.0,137.0,17,114
172.17.96.24,172.17.103.255,137.0,137.0,17,114
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.134,172.17.103.255,138.0,138.0,17,220
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,172.17.96.1,61794.0,53.0,17,88
172.17.100.71,172.17.96.1,55511.0,53.0,17,88
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,3.233.158.114,59444.0,443.0,6,941
172.17.100.71,3.233.158.114,59444.0,443.0,6,5020
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.96.1,172.17.100.71,53.0,55511.0,17,136
172.17.96.1,172.17.100.71,53.0,61794.0,17,172
172.17.98.242,224.0.0.251,5353.0,5353.0,17,272
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,83
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.82,224.0.0.251,5353.0,5353.0,17,82
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.82,224.0.0.251,5353.0,5353.0,17,82
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.82,224.0.0.251,5353.0,5353.0,17,82
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.103.82,224.0.0.251,5353.0,5353.0,17,82
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
172.17.100.71,172.217.24.4,54454.0,443.0,17,71
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,81
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.217.24.4,172.17.100.71,443.0,54454.0,17,73
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,81
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,71
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,77
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,104.18.26.48,58350.0,443.0,6,2955
172.17.100.71,104.18.26.48,58350.0,443.0,6,2453
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
104.18.26.48,172.17.100.71,443.0,58350.0,6,60
172.17.100.71,116.119.64.141,50287.0,443.0,17,83
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,79
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,78
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,76
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
172.17.100.71,116.119.64.141,50287.0,443.0,17,81
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
116.119.64.141,172.17.100.71,443.0,50287.0,17,1296
